      i          j        RA          k  l     Dec        m n         mag        
      318        3307      1.2563e+02   0. 0. 	-5.9510e+01 0. 0.      1.8600e+00
      319        3314      1.2642e+02   0. 0. 	-3.9057e+00 0. 0.      3.9000e+00
      320        3318      1.2463e+02   0. 0. 	-7.6921e+01 0. 0.      4.0700e+00
      321        3323      1.2757e+02   0. 0. 	 6.0720e+01 0. 0.      3.3600e+00
      322        3340      1.2517e+02   0. 0. 	-7.7485e+01 0. 0.      4.3500e+00
      323        3347      1.2644e+02   0. 0. 	-6.6134e+01 0. 0.      3.7700e+00
      324        3410      1.2941e+02   0. 0. 	 5.7038e+00 0. 0.      4.1600e+00
      325        3418      1.2969e+02   0. 0. 	 3.3416e+00 0. 0.      4.4400e+00
      326        3426      1.2941e+02   0. 0. 	-4.2989e+01 0. 0.      4.1400e+00
      327        3438      1.3003e+02   0. 0. 	-3.5308e+01 0. 0.      3.9700e+00
      328        3445      1.3016e+02   0. 0. 	-4.6648e+01 0. 0.      3.8400e+00
      329        3447      1.3007e+02   0. 0. 	-5.2939e+01 0. 0.      3.6200e+00
      330        3454      1.3081e+02   0. 0. 	 3.3987e+00 0. 0.      4.3000e+00
      331        3457      1.3015e+02   0. 0. 	-5.9761e+01 0. 0.      4.3300e+00
      332        3461      1.3117e+02   0. 0. 	 1.8157e+01 0. 0.      3.9400e+00
      333        3468      1.3090e+02   0. 0. 	-3.3186e+01 0. 0.      3.6800e+00
      334        3475      1.3167e+02   0. 0. 	 2.8761e+01 0. 0.      4.0200e+00
      335        3477      1.3110e+02   0. 0. 	-4.2650e+01 0. 0.      4.0700e+00
      336        3482      1.3170e+02   0. 0. 	 6.4196e+00 0. 0.      3.3800e+00
      337        3484      1.3159e+02   0. 0. 	-1.3547e+01 0. 0.      4.3200e+00
      338        3485      1.3118e+02   0. 0. 	-5.4707e+01 0. 0.      1.9600e+00
      339        3487      1.3151e+02   0. 0. 	-4.6042e+01 0. 0.      3.9100e+00
      340        3492      1.3211e+02   0. 0. 	 5.8382e+00 0. 0.      4.3600e+00
      341        3498      1.3168e+02   0. 0. 	-5.6770e+01 0. 0.      4.4900e+00
      342        3518      1.3264e+02   0. 0. 	-2.7711e+01 0. 0.      4.0100e+00
      343        3547      1.3385e+02   0. 0. 	 5.9452e+00 0. 0.      3.1100e+00
      344        3569      1.3481e+02   0. 0. 	 4.8045e+01 0. 0.      3.1400e+00
      345        3571      1.3376e+02   0. 0. 	-6.0645e+01 0. 0.      3.8400e+00
      346        3572      1.3462e+02   0. 0. 	 1.1858e+01 0. 0.      4.2500e+00
      347        3579      1.3517e+02   0. 0. 	 4.1786e+01 0. 0.      3.9700e+00
      348        3591      1.3502e+02   0. 0. 	-4.1254e+01 0. 0.      4.4500e+00
      349        3594      1.3591e+02   0. 0. 	 4.7157e+01 0. 0.      3.6000e+00
      350        3614      1.3604e+02   0. 0. 	-4.7097e+01 0. 0.      3.7500e+00
      351        3615      1.3561e+02   0. 0. 	-6.6395e+01 0. 0.      4.0000e+00
      352        3619      1.3722e+02   0. 0. 	 5.1605e+01 0. 0.      4.4800e+00
      353        3634      1.3700e+02   0. 0. 	-4.3433e+01 0. 0.      2.2100e+00
      354        3643      1.3629e+02   0. 0. 	-7.2603e+01 0. 0.      4.4800e+00
      355        3659      1.3774e+02   0. 0. 	-5.8967e+01 0. 0.      3.4400e+00
      356        3663      1.3782e+02   0. 0. 	-6.2317e+01 0. 0.      3.9700e+00
      357        3665      1.3859e+02   0. 0. 	 2.3187e+00 0. 0.      3.8800e+00
      358        3685      1.3831e+02   0. 0. 	-6.9719e+01 0. 0.      1.6800e+00
      359        3690      1.3971e+02   0. 0. 	 3.6804e+01 0. 0.      3.8200e+00
      360        3696      1.3905e+02   0. 0. 	-5.7541e+01 0. 0.      4.3400e+00
      361        3699      1.3927e+02   0. 0. 	-5.9275e+01 0. 0.      2.2500e+00
      362        3705      1.4027e+02   0. 0. 	 3.4392e+01 0. 0.      3.1300e+00
      363        3731      1.4116e+02   0. 0. 	 2.6183e+01 0. 0.      4.4600e+00
      364        3734      1.4053e+02   0. 0. 	-5.5011e+01 0. 0.      2.5000e+00
      365        3748      1.4190e+02   0. 0. 	-8.6587e+00 0. 0.      1.9800e+00
      366        3751      1.4427e+02   0. 0. 	 8.1327e+01 0. 0.      4.2900e+00
      367        3757      1.4288e+02   0. 0. 	 6.3062e+01 0. 0.      3.6700e+00
      368        3773      1.4293e+02   0. 0. 	 2.2969e+01 0. 0.      4.3100e+00
      369        3775      1.4324e+02   0. 0. 	 5.1685e+01 0. 0.      3.1700e+00
      370        3786      1.4268e+02   0. 0. 	-4.0468e+01 0. 0.      3.6000e+00
      371        3803      1.4281e+02   0. 0. 	-5.7034e+01 0. 0.      3.1300e+00
      372        3825      1.4361e+02   0. 0. 	-5.9230e+01 0. 0.      4.0800e+00
      373        3836      1.4421e+02   0. 0. 	-4.9355e+01 0. 0.      4.3500e+00
      374        3845      1.4496e+02   0. 0. 	-1.1418e+00 0. 0.      3.9100e+00
      375        3852      1.4529e+02   0. 0. 	 9.8927e+00 0. 0.      3.5200e+00
      376        3873      1.4646e+02   0. 0. 	 2.3774e+01 0. 0.      2.9800e+00
      377        3884      1.4631e+02   0. 0. 	-6.2508e+01 0. 0.      3.6900e+00
      378        3888      1.4776e+02   0. 0. 	 5.9041e+01 0. 0.      3.8000e+00
      379        3890      1.4678e+02   0. 0. 	-6.5072e+01 0. 0.      2.9600e+00
      380        3903      1.4787e+02   0. 0. 	-1.4846e+01 0. 0.      4.1200e+00
      381        3905      1.4819e+02   0. 0. 	 2.6008e+01 0. 0.      3.8800e+00
      382        3940      1.4922e+02   0. 0. 	-5.4568e+01 0. 0.      3.5400e+00
      383        3974      1.5186e+02   0. 0. 	 3.5245e+01 0. 0.      4.4800e+00
      384        3975      1.5183e+02   0. 0. 	 1.6763e+01 0. 0.      3.5200e+00
      385        3980      1.5198e+02   0. 0. 	 9.9985e+00 0. 0.      4.3700e+00
      386        3981      1.5198e+02   0. 0. 	-3.7181e-01 0. 0.      4.4900e+00
      387        3982      1.5210e+02   0. 0. 	 1.1967e+01 0. 0.      1.3500e+00
      388        3994      1.5265e+02   0. 0. 	-1.2352e+01 0. 0.      3.6100e+00
      389        4023      1.5369e+02   0. 0. 	-4.2122e+01 0. 0.      3.8500e+00
      390        4031      1.5417e+02   0. 0. 	 2.3418e+01 0. 0.      3.4400e+00
      391        4033      1.5428e+02   0. 0. 	 4.2915e+01 0. 0.      3.4500e+00
      392        4037      1.5344e+02   0. 0. 	-7.0038e+01 0. 0.      3.3200e+00
      393        4050      1.5427e+02   0. 0. 	-6.1332e+01 0. 0.      3.4000e+00
      394        4057      1.5499e+02   0. 0. 	 1.9844e+01 0. 0.      2.6100e+00
      395        4058      1.5499e+02   0. 0. 	 1.9843e+01 0. 0.      3.8000e+00
      396        4069      1.5558e+02   0. 0. 	 4.1499e+01 0. 0.      3.0500e+00
      397        4094      1.5652e+02   0. 0. 	-1.6835e+01 0. 0.      3.8100e+00
      398        4100      1.5697e+02   0. 0. 	 3.6709e+01 0. 0.      4.2100e+00
      399        4102      1.5610e+02   0. 0. 	-7.4031e+01 0. 0.      4.0000e+00
      400        4104      1.5679e+02   0. 0. 	-3.1068e+01 0. 0.      4.2500e+00
      401        4114      1.5697e+02   0. 0. 	-5.8739e+01 0. 0.      3.8200e+00
      402        4133      1.5820e+02   0. 0. 	 9.3068e+00 0. 0.      3.8500e+00
      403        4140      1.5801e+02   0. 0. 	-6.1685e+01 0. 0.      3.3200e+00
      404        4159      1.5890e+02   0. 0. 	-5.7557e+01 0. 0.      4.4500e+00
      405        4167      1.5933e+02   0. 0. 	-4.8225e+01 0. 0.      3.8400e+00
      406        4174      1.5887e+02   0. 0. 	-7.8608e+01 0. 0.      4.1100e+00
      407        4180      1.5983e+02   0. 0. 	-5.5603e+01 0. 0.      4.2800e+00
      408        4199      1.6074e+02   0. 0. 	-6.4394e+01 0. 0.      2.7600e+00
      409        4216      1.6169e+02   0. 0. 	-4.9419e+01 0. 0.      2.6900e+00
      410        4232      1.6240e+02   0. 0. 	-1.6196e+01 0. 0.      3.1100e+00
      411        4234      1.6145e+02   0. 0. 	-8.0540e+01 0. 0.      4.4500e+00
      412        4247      1.6333e+02   0. 0. 	 3.4219e+01 0. 0.      3.8300e+00
      413        4257      1.6337e+02   0. 0. 	-5.8854e+01 0. 0.      3.7800e+00
      414        4287      1.6495e+02   0. 0. 	-1.8300e+01 0. 0.      4.0800e+00
      415        4293      1.6504e+02   0. 0. 	-4.2226e+01 0. 0.      4.3900e+00
      416        4295      1.6546e+02   0. 0. 	 5.6382e+01 0. 0.      2.3700e+00
      417        4300      1.6558e+02   0. 0. 	 2.0179e+01 0. 0.      4.4200e+00
      418        4301      1.6594e+02   0. 0. 	 6.1752e+01 0. 0.      1.7900e+00
      419        4335      1.6742e+02   0. 0. 	 4.4499e+01 0. 0.      3.0100e+00
      420        4337      1.6715e+02   0. 0. 	-5.8986e+01 0. 0.      3.9100e+00
      421        4343      1.6791e+02   0. 0. 	-2.2824e+01 0. 0.      4.4800e+00
      422        4357      1.6852e+02   0. 0. 	 2.0526e+01 0. 0.      2.5600e+00
      423        4359      1.6856e+02   0. 0. 	 1.5431e+01 0. 0.      3.3400e+00
      424        4368      1.6917e+02   0. 0. 	-3.6509e+00 0. 0.      4.4700e+00
      425        4375      1.6955e+02   0. 0. 	 3.1537e+01 0. 0.      4.4100e+00
      426        4377      1.6962e+02   0. 0. 	 3.3094e+01 0. 0.      3.4800e+00
      427        4382      1.6984e+02   0. 0. 	-1.4781e+01 0. 0.      3.5600e+00
      428        4386      1.7029e+02   0. 0. 	 6.0296e+00 0. 0.      4.0500e+00
      429        4390      1.7025e+02   0. 0. 	-5.4491e+01 0. 0.      3.8900e+00
      430        4399      1.7098e+02   0. 0. 	 1.0530e+01 0. 0.      3.9400e+00
      431        4405      1.7122e+02   0. 0. 	-1.7684e+01 0. 0.      4.0800e+00
      432        4434      1.7285e+02   0. 0. 	 6.9331e+01 0. 0.      3.8400e+00
      433        4450      1.7325e+02   0. 0. 	-3.1857e+01 0. 0.      3.5400e+00
      434        4467      1.7395e+02   0. 0. 	-6.3020e+01 0. 0.      3.1300e+00
      435        4471      1.7424e+02   0. 0. 	-8.2414e-01 0. 0.      4.3000e+00
      436        4517      1.7646e+02   0. 0. 	 6.5318e+00 0. 0.      4.0300e+00
      437        4518      1.7652e+02   0. 0. 	 4.7779e+01 0. 0.      3.7100e+00
      438        4520      1.7641e+02   0. 0. 	-6.6729e+01 0. 0.      3.6400e+00
      439        4522      1.7663e+02   0. 0. 	-6.1178e+01 0. 0.      4.1100e+00
      440        4534      1.7727e+02   0. 0. 	 1.4574e+01 0. 0.      2.1400e+00
      441        4537      1.7742e+02   0. 0. 	-6.3788e+01 0. 0.      4.3200e+00
      442        4540      1.7766e+02   0. 0. 	 1.7685e+00 0. 0.      3.6100e+00
      443        4546      1.7779e+02   0. 0. 	-4.5184e+01 0. 0.      4.4600e+00
      444        4552      1.7823e+02   0. 0. 	-3.3908e+01 0. 0.      4.2800e+00
      445        4554      1.7846e+02   0. 0. 	 5.3695e+01 0. 0.      2.4400e+00
      446        4599      1.8076e+02   0. 0. 	-6.3313e+01 0. 0.      4.3300e+00
      447        4608      1.8131e+02   0. 0. 	 8.7322e+00 0. 0.      4.1200e+00
      448        4616      1.8172e+02   0. 0. 	-6.4613e+01 0. 0.      4.1500e+00
      449        4618      1.8202e+02   0. 0. 	-5.0661e+01 0. 0.      4.4700e+00
      450        4621      1.8209e+02   0. 0. 	-5.0722e+01 0. 0.      2.6000e+00
      451        4623      1.8210e+02   0. 0. 	-2.4728e+01 0. 0.      4.0200e+00
      452        4630      1.8253e+02   0. 0. 	-2.2620e+01 0. 0.      3.0000e+00
      453        4638      1.8291e+02   0. 0. 	-5.2368e+01 0. 0.      3.9600e+00
      454        4656      1.8379e+02   0. 0. 	-5.8749e+01 0. 0.      2.8000e+00
      455        4660      1.8385e+02   0. 0. 	 5.7033e+01 0. 0.      3.3100e+00
      456        4662      1.8395e+02   0. 0. 	-1.7542e+01 0. 0.      2.5900e+00
      457        4671      1.8440e+02   0. 0. 	-6.7960e+01 0. 0.      4.1100e+00
      458        4674      1.8459e+02   0. 0. 	-7.9312e+01 0. 0.      4.2600e+00
      459        4679      1.8461e+02   0. 0. 	-6.4003e+01 0. 0.      4.0400e+00
      460        4689      1.8498e+02   0. 0. 	-6.6630e-01 0. 0.      3.8900e+00
      461        4700      1.8534e+02   0. 0. 	-6.0402e+01 0. 0.      3.5900e+00
      462        4730      1.8665e+02   0. 0. 	-6.3099e+01 0. 0.      1.5800e+00
      463        4731      1.8665e+02   0. 0. 	-6.3099e+01 0. 0.      2.0900e+00
      464        4737      1.8674e+02   0. 0. 	 2.8270e+01 0. 0.      4.3600e+00
      465        4743      1.8701e+02   0. 0. 	-5.0230e+01 0. 0.      3.9100e+00
      466        4757      1.8747e+02   0. 0. 	-1.6513e+01 0. 0.      2.9500e+00
      467        4763      1.8779e+02   0. 0. 	-5.7110e+01 0. 0.      1.6300e+00
      468        4773      1.8812e+02   0. 0. 	-7.2133e+01 0. 0.      3.8700e+00
      469        4775      1.8802e+02   0. 0. 	-1.6195e+01 0. 0.      4.3100e+00
      470        4785      1.8845e+02   0. 0. 	 4.1353e+01 0. 0.      4.2600e+00
      471        4786      1.8860e+02   0. 0. 	-2.3396e+01 0. 0.      2.6500e+00
      472        4787      1.8837e+02   0. 0. 	 6.9788e+01 0. 0.      3.8700e+00
      473        4798      1.8930e+02   0. 0. 	-6.9135e+01 0. 0.      2.6900e+00
      474        4802      1.8943e+02   0. 0. 	-4.8541e+01 0. 0.      3.8600e+00
      475        4819      1.9038e+02   0. 0. 	-4.8959e+01 0. 0.      2.1700e+00
      476        4825      1.9042e+02   0. 0. 	-1.4491e+00 0. 0.      3.6500e+00
      477        4826      1.9042e+02   0. 0. 	-1.4491e+00 0. 0.      3.6800e+00
      478        4844      1.9157e+02   0. 0. 	-6.8108e+01 0. 0.      3.0500e+00
      479        4853      1.9193e+02   0. 0. 	-5.9688e+01 0. 0.      1.2500e+00
      480        4888      1.9328e+02   0. 0. 	-4.8943e+01 0. 0.      4.3300e+00
      481        4889      1.9336e+02   0. 0. 	-4.0178e+01 0. 0.      4.2700e+00
      482        4898      1.9365e+02   0. 0. 	-5.7177e+01 0. 0.      4.0300e+00
      483        4905      1.9350e+02   0. 0. 	 5.5960e+01 0. 0.      1.7700e+00
      484        4910      1.9391e+02   0. 0. 	 3.3981e+00 0. 0.      3.3800e+00
      485        4915      1.9401e+02   0. 0. 	 3.8318e+01 0. 0.      2.9000e+00
      486        4923      1.9556e+02   0. 0. 	-7.1548e+01 0. 0.      3.6200e+00
      487        4932      1.9555e+02   0. 0. 	 1.0959e+01 0. 0.      2.8300e+00
      488        4942      1.9673e+02   0. 0. 	-4.9906e+01 0. 0.      4.2700e+00
      489        4963      1.9749e+02   0. 0. 	-5.5381e+00 0. 0.      4.3800e+00
      490        4983      1.9798e+02   0. 0. 	 2.7866e+01 0. 0.      4.2600e+00
      491        5020      1.9973e+02   0. 0. 	-2.3171e+01 0. 0.      3.0000e+00
      492        5028      2.0016e+02   0. 0. 	-3.6711e+01 0. 0.      2.7500e+00
      493        5054      2.0098e+02   0. 0. 	 5.4926e+01 0. 0.      2.2700e+00
      494        5055      2.0098e+02   0. 0. 	 5.4922e+01 0. 0.      3.9500e+00
      495        5056      2.0130e+02   0. 0. 	-1.1161e+01 0. 0.      9.8000e-01
      496        5062      2.0130e+02   0. 0. 	 5.4988e+01 0. 0.      4.0100e+00
      497        5089      2.0276e+02   0. 0. 	-3.9407e+01 0. 0.      3.8800e+00
      498        5107      2.0368e+02   0. 0. 	-5.9630e-01 0. 0.      3.3700e+00
      499        5132      2.0497e+02   0. 0. 	-5.3466e+01 0. 0.      2.3000e+00
      500        5168      2.0643e+02   0. 0. 	-3.3042e+01 0. 0.      4.2300e+00
      501        5190      2.0738e+02   0. 0. 	-4.1688e+01 0. 0.      3.4100e+00
      502        5191      2.0689e+02   0. 0. 	 4.9314e+01 0. 0.      1.8600e+00
      503        5192      2.0736e+02   0. 0. 	-3.4450e+01 0. 0.      4.1900e+00
      504        5193      2.0740e+02   0. 0. 	-4.2473e+01 0. 0.      3.0400e+00
      505        5200      2.0737e+02   0. 0. 	 1.5797e+01 0. 0.      4.0700e+00
      506        5231      2.0889e+02   0. 0. 	-4.7287e+01 0. 0.      2.5500e+00
      507        5235      2.0867e+02   0. 0. 	 1.8403e+01 0. 0.      2.6800e+00
      508        5248      2.0957e+02   0. 0. 	-4.2100e+01 0. 0.      3.8300e+00
      509        5249      2.0967e+02   0. 0. 	-4.4803e+01 0. 0.      3.8700e+00
      510        5260      2.1043e+02   0. 0. 	-4.5603e+01 0. 0.      4.3400e+00
      511        5264      2.1041e+02   0. 0. 	 1.5447e+00 0. 0.      4.2600e+00
      512        5267      2.1096e+02   0. 0. 	-6.0373e+01 0. 0.      6.1000e-01
      513        5285      2.1151e+02   0. 0. 	-4.1179e+01 0. 0.      4.3600e+00
      514        5287      2.1159e+02   0. 0. 	-2.6680e+01 0. 0.      3.2700e+00
      515        5288      2.1168e+02   0. 0. 	-3.6363e+01 0. 0.      2.0600e+00
      516        5291      2.1110e+02   0. 0. 	 6.4376e+01 0. 0.      3.6500e+00
      517        5315      2.1322e+02   0. 0. 	-1.0275e+01 0. 0.      4.1900e+00
      518        5338      2.1400e+02   0. 0. 	-5.9942e+00 0. 0.      4.0800e+00
      519        5339      2.1674e+02   0. 0. 	-8.3668e+01 0. 0.      4.3200e+00
      520        5340      2.1393e+02   0. 0. 	 1.9210e+01 0. 0.     -4.0000e-02
      521        5351      2.1410e+02   0. 0. 	 4.6086e+01 0. 0.      4.1800e+00
      522        5354      2.1485e+02   0. 0. 	-4.6058e+01 0. 0.      3.5500e+00
      523        5358      2.1508e+02   0. 0. 	-5.6386e+01 0. 0.      4.3300e+00
      524        5367      2.1514e+02   0. 0. 	-3.7885e+01 0. 0.      4.0500e+00
      525        5378      2.1576e+02   0. 0. 	-3.9512e+01 0. 0.      4.4200e+00
      526        5396      2.1654e+02   0. 0. 	-4.5379e+01 0. 0.      4.3500e+00
      527        5404      2.1630e+02   0. 0. 	 5.1856e+01 0. 0.      4.0500e+00
      528        5425      2.1815e+02   0. 0. 	-5.0457e+01 0. 0.      4.4200e+00
      529        5429      2.1796e+02   0. 0. 	 3.0370e+01 0. 0.      3.5800e+00
      530        5430      2.1688e+02   0. 0. 	 7.5696e+01 0. 0.      4.2500e+00
      531        5435      2.1802e+02   0. 0. 	 3.8306e+01 0. 0.      3.0300e+00
      532        5440      2.1888e+02   0. 0. 	-4.2157e+01 0. 0.      2.3100e+00
      533        5447      2.1867e+02   0. 0. 	 2.9743e+01 0. 0.      4.4600e+00
      534        5453      2.1947e+02   0. 0. 	-4.9425e+01 0. 0.      4.0500e+00
      535        5459      2.2000e+02   0. 0. 	-6.0845e+01 0. 0.     -1.0000e-02
      536        5460      2.2000e+02   0. 0. 	-6.0845e+01 0. 0.      1.3300e+00
      537        5463      2.2063e+02   0. 0. 	-6.4972e+01 0. 0.      3.1900e+00
      538        5469      2.2048e+02   0. 0. 	-4.7388e+01 0. 0.      2.3000e+00
      539        5470      2.2197e+02   0. 0. 	-7.9045e+01 0. 0.      3.8300e+00
      540        5471      2.2049e+02   0. 0. 	-3.7793e+01 0. 0.      4.0000e+00
      541        5478      2.2029e+02   0. 0. 	 1.3729e+01 0. 0.      4.4300e+00
      542        5485      2.2092e+02   0. 0. 	-3.5171e+01 0. 0.      4.0500e+00
      543        5487      2.2076e+02   0. 0. 	-5.6536e+00 0. 0.      3.8800e+00
      544        5506      2.2125e+02   0. 0. 	 2.7074e+01 0. 0.      2.7000e+00
      545        5511      2.2156e+02   0. 0. 	 1.8931e+00 0. 0.      3.7200e+00
      546        5526      2.2258e+02   0. 0. 	-2.7959e+01 0. 0.      4.4100e+00
      547        5528      2.2291e+02   0. 0. 	-4.3575e+01 0. 0.      4.3200e+00
      548        5531      2.2272e+02   0. 0. 	-1.6040e+01 0. 0.      2.7500e+00
      549        5563      2.2268e+02   0. 0. 	 7.4155e+01 0. 0.      2.0800e+00
      550        5570      2.2430e+02   0. 0. 	-4.3440e+00 0. 0.      4.4900e+00
      551        5571      2.2463e+02   0. 0. 	-4.3133e+01 0. 0.      2.6800e+00
      552        5576      2.2479e+02   0. 0. 	-4.2104e+01 0. 0.      3.1300e+00
      553        5601      2.2573e+02   0. 0. 	 2.0909e+00 0. 0.      4.4000e+00
      554        5602      2.2549e+02   0. 0. 	 4.0391e+01 0. 0.      3.5000e+00
      555        5603      2.2602e+02   0. 0. 	-2.5281e+01 0. 0.      3.2900e+00
      556        5626      2.2721e+02   0. 0. 	-4.5279e+01 0. 0.      4.0500e+00
      557        5646      2.2799e+02   0. 0. 	-4.8737e+01 0. 0.      3.8700e+00
      558        5649      2.2807e+02   0. 0. 	-5.2098e+01 0. 0.      3.4100e+00
      559        5670      2.2938e+02   0. 0. 	-5.8799e+01 0. 0.      4.0700e+00
      560        5671      2.2973e+02   0. 0. 	-6.8679e+01 0. 0.      2.8900e+00
      561        5681      2.2887e+02   0. 0. 	 3.3316e+01 0. 0.      3.4700e+00
      562        5683      2.2963e+02   0. 0. 	-4.7875e+01 0. 0.      4.2700e+00
      563        5685      2.2925e+02   0. 0. 	-9.3823e+00 0. 0.      2.6100e+00
      564        5686      2.2946e+02   0. 0. 	-3.0148e+01 0. 0.      4.3400e+00
      565        5695      2.3034e+02   0. 0. 	-4.0647e+01 0. 0.      3.2200e+00
      566        5705      2.3045e+02   0. 0. 	-3.6260e+01 0. 0.      3.5600e+00
      567        5708      2.3067e+02   0. 0. 	-4.4689e+01 0. 0.      3.3700e+00
      568        5733      2.3113e+02   0. 0. 	 3.7376e+01 0. 0.      4.3100e+00
      569        5735      2.3018e+02   0. 0. 	 7.1834e+01 0. 0.      3.0500e+00
      570        5744      2.3123e+02   0. 0. 	 5.8966e+01 0. 0.      3.2900e+00
      571        5747      2.3196e+02   0. 0. 	 2.9104e+01 0. 0.      3.6800e+00
      572        5771      2.3418e+02   0. 0. 	-6.6316e+01 0. 0.      4.1100e+00
      573        5776      2.3379e+02   0. 0. 	-4.1166e+01 0. 0.      2.7800e+00
      574        5778      2.3323e+02   0. 0. 	 3.1359e+01 0. 0.      4.1400e+00
      575        5787      2.3388e+02   0. 0. 	-1.4789e+01 0. 0.      3.9100e+00
      576        5788      2.3370e+02   0. 0. 	 1.0538e+01 0. 0.      3.8000e+00
      577        5789      2.3370e+02   0. 0. 	 1.0539e+01 0. 0.      3.8000e+00
      578        5793      2.3367e+02   0. 0. 	 2.6716e+01 0. 0.      2.2300e+00
      579        5794      2.3426e+02   0. 0. 	-2.8135e+01 0. 0.      3.5800e+00
      580        5797      2.3452e+02   0. 0. 	-4.2568e+01 0. 0.      4.3300e+00
      581        5812      2.3466e+02   0. 0. 	-2.9777e+01 0. 0.      3.6600e+00
      582        5849      2.3569e+02   0. 0. 	 2.6295e+01 0. 0.      3.8400e+00
      583        5854      2.3607e+02   0. 0. 	 6.4251e+00 0. 0.      2.6500e+00
      584        5867      2.3655e+02   0. 0. 	 1.5422e+01 0. 0.      3.6700e+00
      585        5868      2.3661e+02   0. 0. 	 7.3541e+00 0. 0.      4.4300e+00
      586        5879      2.3719e+02   0. 0. 	 1.8143e+01 0. 0.      4.0900e+00
      587        5881      2.3741e+02   0. 0. 	-3.4295e+00 0. 0.      3.5300e+00
      588        5883      2.3774e+02   0. 0. 	-3.3626e+01 0. 0.      3.9500e+00
      589        5892      2.3770e+02   0. 0. 	 4.4769e+00 0. 0.      3.7100e+00
      590        5897      2.3879e+02   0. 0. 	-6.3425e+01 0. 0.      2.8500e+00
      591        5903      2.3601e+02   0. 0. 	 7.7795e+01 0. 0.      4.3200e+00
      592        5908      2.3846e+02   0. 0. 	-1.6731e+01 0. 0.      4.1500e+00
      593        5928      2.3922e+02   0. 0. 	-2.9213e+01 0. 0.      3.8800e+00
      594        5933      2.3911e+02   0. 0. 	 1.5679e+01 0. 0.      3.8500e+00
      595        5944      2.3971e+02   0. 0. 	-2.6114e+01 0. 0.      2.8900e+00
      596        5947      2.3940e+02   0. 0. 	 2.6879e+01 0. 0.      4.1500e+00
      597        5948      2.4003e+02   0. 0. 	-3.8396e+01 0. 0.      3.4100e+00
      598        5953      2.4008e+02   0. 0. 	-2.2621e+01 0. 0.      2.3200e+00
      599        5958      2.3988e+02   0. 0. 	 2.5920e+01 0. 0.      2.0000e+00
      600        5984      2.4136e+02   0. 0. 	-1.9805e+01 0. 0.      2.6200e+00
      601        5986      2.4048e+02   0. 0. 	 5.8561e+01 0. 0.      4.0100e+00
      602        5987      2.4165e+02   0. 0. 	-3.6802e+01 0. 0.      4.2300e+00
      603        5993      2.4170e+02   0. 0. 	-2.0669e+01 0. 0.      3.9600e+00
      604        5997      2.4185e+02   0. 0. 	-2.0868e+01 0. 0.      4.3200e+00
      605        6023      2.4219e+02   0. 0. 	 4.4934e+01 0. 0.      4.2600e+00
      606        6027      2.4300e+02   0. 0. 	-1.9460e+01 0. 0.      4.0100e+00
      607        6030      2.4386e+02   0. 0. 	-6.3685e+01 0. 0.      3.8500e+00
      608        6056      2.4359e+02   0. 0. 	-3.6920e+00 0. 0.      2.7400e+00
      609        6072      2.4496e+02   0. 0. 	-5.0155e+01 0. 0.      4.0200e+00
      610        6075      2.4458e+02   0. 0. 	-4.6929e+00 0. 0.      3.2400e+00
      611        6084      2.4530e+02   0. 0. 	-2.5592e+01 0. 0.      2.8900e+00
      612        6092      2.4494e+02   0. 0. 	 4.6313e+01 0. 0.      3.8900e+00
      613        6095      2.4548e+02   0. 0. 	 1.9152e+01 0. 0.      3.7500e+00
      614        6102      2.4837e+02   0. 0. 	-7.8896e+01 0. 0.      3.8900e+00
      615        6115      2.4680e+02   0. 0. 	-4.7555e+01 0. 0.      4.4700e+00
      616        6118      2.4676e+02   0. 0. 	-1.8456e+01 0. 0.      4.4200e+00
      617        6132      2.4600e+02   0. 0. 	 6.1513e+01 0. 0.      2.7400e+00
      618        6134      2.4735e+02   0. 0. 	-2.6431e+01 0. 0.      9.6000e-01
      619        6143      2.4785e+02   0. 0. 	-3.4704e+01 0. 0.      4.2300e+00
      620        6147      2.4779e+02   0. 0. 	-1.6612e+01 0. 0.      4.2800e+00
      621        6148      2.4756e+02   0. 0. 	 2.1490e+01 0. 0.      2.7700e+00
      622        6149      2.4773e+02   0. 0. 	 1.9850e+00 0. 0.      3.8200e+00
      623        6153      2.4803e+02   0. 0. 	-2.1467e+01 0. 0.      4.4500e+00
      624        6163      2.5079e+02   0. 0. 	-7.7512e+01 0. 0.      4.2400e+00
      625        6165      2.4897e+02   0. 0. 	-2.8215e+01 0. 0.      2.8200e+00
      626        6166      2.4909e+02   0. 0. 	-3.5256e+01 0. 0.      4.1600e+00
      627        6168      2.4853e+02   0. 0. 	 4.2436e+01 0. 0.      4.2000e+00
      628        6175      2.4929e+02   0. 0. 	-1.0567e+01 0. 0.      2.5600e+00
      629        6212      2.5033e+02   0. 0. 	 3.1597e+01 0. 0.      2.8100e+00
      630        6217      2.5217e+02   0. 0. 	-6.9027e+01 0. 0.      1.9200e+00
      631        6220      2.5072e+02   0. 0. 	 3.8923e+01 0. 0.      3.5300e+00
      632        6229      2.5245e+02   0. 0. 	-5.9041e+01 0. 0.      3.7600e+00
      633        6241      2.5255e+02   0. 0. 	-3.4289e+01 0. 0.      2.2900e+00
      634        6247      2.5297e+02   0. 0. 	-3.8047e+01 0. 0.      3.0800e+00
