2.299333656955442, 1.9652912777362146
2.3321050182810135, 1.445789227921858
2.449339818414928, 2.98361517940453
2.5301847739426124, 1.949410155573092
2.5831445500174812, 1.587988938312383
2.601188765228442, 4.3295503614047925
2.682780838031623, 2.94775394008195
2.752919222467611, 2.055057937451609
2.815067763759739, 4.032943505529414
2.8919788907374784, 2.9735216623621232
2.8585055859852195, 5.903260081349739
2.9134148700140434, 2.2606632413858265
3.060417195934556, 4.32615754486994
3.1227922813467828, 2.84267027004199
3.260958601334006, 4.479314960312505
3.334123750134557, 3.284552847295797
3.3686679154047567, 5.641913292907008
3.559314705272964, 4.173096723763566
3.4753911728665647, 3.001527225273035
3.5371986515398914, 7.79670819645496
3.652295062802466, 5.407225112894149
3.687760408057536, 8.355225690921586
3.725265177347704, 4.2019263801150375
3.8613879994862037, 6.2338671793501135
3.911063015493065, 9.818260923288284
3.794937806610693, 4.906403683411754
4.054294774782141, 7.744585139541174
4.118819032039871, 12.209219569466308
4.089597801617813, 9.362755001712754
4.338451318466208, 13.891665229622863
4.253528917653617, 11.641382758641077
4.385922925538408, 18.595314230074308
4.561482245347279, 15.514029701138048
4.59768465446908, 20.257327383815625
4.724193052954249, 18.164904253932814
4.832449090386802, 23.040338619785334
5.002468157711331, 29.86117374827254
5.034837018102933, 23.338164602104886
5.223388794163284, 32.391537111073696
5.18543270980319, 24.83395347615222
5.38641443055287, 45.01777589175707
5.4353834286882305, 34.21503851263166
5.6033297918152565, 52.54530639319005
5.591010201218231, 40.88861549268287
5.817658139270798, 57.636674757180636
6.016936842324078, 75.77864061035525
5.966085319850844, 57.06427781365507
6.187516149863325, 96.57846804541846
6.390344004389558, 118.59020530691309
6.356257056744036, 89.32983163441202
6.599943959553347, 151.38060093463346
6.80281164183606, 184.3479465822008
6.988311060571055, 235.64950647739352
7.195849874993881, 275.7096924944279
7.415991351348694, 351.7327355640536
7.631467608150022, 437.186940847245
7.841084273381988, 556.1321399895564
8.047081569675573, 704.3162018935068
8.275836164589926, 856.4980704067585
8.483678220581522, 1068.5021863940701
8.708650324463385, 1351.7290742435011
8.937409638706084, 1726.131382401651
9.147603763384986, 2151.2285328085945
9.357746846401088, 2709.6513685916757
9.578052385243456, 3340.741898593356
9.798471856368847, 4022.2860476267456
10.018827525415745, 4907.61730307523
10.239164965297359, 6010.579448137376
10.459525191635576, 7326.5935521135
10.679880860682474, 8939.224327460926
10.900250201603333, 10875.810579504516
11.12060131335891, 13282.24083508181
11.340993440736375, 16083.229311294483
11.561385568113838, 19474.896464493282
11.781723007995453, 23851.780857227113
12.002160708286127, 28609.01613051534
12.222580179411517, 34445.53632429763
12.443031551576153, 41198.28388378476
12.663419121662297, 49933.61499766757
12.883934295905426, 58934.75401232493
13.10436288161346, 70823.52614389415
13.32483248294338, 84387.04971319539
13.545233724903486, 101989.09750743148
13.765762571020579, 120031.78874679738
13.986295974428993, 141132.43296339424
14.206879508041936, 164219.8337284112
14.427367338537142, 194928.77325207827
14.647914413819517, 228544.38851675997
14.868479718267178, 266942.2143558369
15.089035908132196, 312383.37539448723
15.30956931154061, 367297.91538591555
15.53013461598827, 429007.77174062614
15.750722706892535, 498714.45975986926
15.971288011340192, 582503.6575326447
16.19193990432295, 668217.3524643566
16.412555338975142, 772382.9442313672
16.63321178924922, 885196.7050277017
16.853840895775374, 1020278.5988031663
17.074529247088698, 1161561.039398851
17.295203926528064, 1326176.2123482265
17.515910507006673, 1504099.53422526
17.736594301028678, 1714003.9384847893
17.957241636720113, 1968080.631592553
18.177920873450798, 2244864.3610776034
18.39855453726827, 2584979.566562747
18.61922010212499, 2956924.732003466
18.83985376594247, 3404922.8740144605
19.060619591208244, 3814405.7933316
19.281426432095916, 4236807.141140215
19.50236543443189, 4578287.935049824
19.72310391594975, 5158157.415690186
19.94415685056875, 5443265.532354911
20.165282701848884, 5657607.0883777635
20.3864039958377, 5885969.737686334
20.577262174838427, 4938325.813354591
20.669905949156586, 4019051.219158749
20.743972490846655, 3173772.974742863
20.79038428745589, 2501487.589287776
20.83457824026637, 1853389.785577021
20.84363655934914, 1352496.6710563526
20.86373981574504, 803955.4019099982
20.870668227762824, 541499.2187577058
20.882361097969515, 1098108.7121044816
20.896251063640307, 348992.6755995294
20.902787299641357, 227045.7148183503
20.924663053310677, 148614.6676948555
20.9342416821413, 97318.43429035354
20.956953648734256, 65882.02774600792
20.952050437300677, 55254.3680474409
